,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,bitcoin
179,200508,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,7156,Deplaned,7156,2005,August,3.0820437085118058
180,200508,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,5946,Enplaned,5946,2005,August,73.05839174229524
181,200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,A,1552,Deplaned,1552,2005,August,24.38514361602705
182,200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,A,3382,Enplaned,3382,2005,August,43.02699830137099
183,200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Other,Terminal 1,C,56501,Deplaned,56501,2005,August,63.58948630979362
184,200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,56674,Enplaned,56674,2005,August,16.518456939716188
185,200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,7107,Deplaned,7107,2005,August,64.583456693455
186,200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,6522,Enplaned,6522,2005,August,25.28603719591793
187,200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,12856,Deplaned,12856,2005,August,27.698742060011348
188,200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8718,Enplaned,8718,2005,August,51.08569162424511
189,200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,19192,Deplaned,19192,2005,August,72.44898127811206
190,200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,17118,Enplaned,17118,2005,August,66.95891731302208
191,200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,7052,Deplaned,7052,2005,August,95.04274777960772
192,200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,6652,Enplaned,6652,2005,August,94.2366230285891
193,200508,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,102899,Deplaned,102899,2005,August,37.984890755681235
194,200508,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,103188,Enplaned,103188,2005,August,55.88184864800792
195,200508,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,3672,Deplaned,3672,2005,August,86.2404764188115
196,200508,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,3570,Enplaned,3570,2005,August,9.53280347343133
197,200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,4720,Deplaned,4720,2005,August,71.43588231000396
198,200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,4717,Enplaned,4717,2005,August,60.0692970028754
199,200508,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,G,7357,Deplaned,7357,2005,August,6.798479042171635
200,200508,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,G,5128,Enplaned,5128,2005,August,14.942282708942168
201,200508,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,A,42622,Deplaned,42622,2005,August,68.48999987401383
202,200508,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,A,44508,Enplaned,44508,2005,August,33.22447757796127
203,200508,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,40712,Deplaned,40712,2005,August,37.693162307858486
204,200508,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,40322,Enplaned,40322,2005,August,75.46506711227755
205,200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,61872,Deplaned,61872,2005,August,64.50955313106161
206,200508,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,61768,Enplaned,61768,2005,August,70.67529600236305
207,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,E,55842,Deplaned,55842,2005,August,45.0056926727602
208,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,27930,Deplaned,27930,2005,August,17.696444346910145
209,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,E,56087,Enplaned,56087,2005,August,79.71720931237904
210,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,26098,Enplaned,26098,2005,August,92.45077873567674
211,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,676,Thru / Transit * 2,1352,2005,August,15.327153082464651
212,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,420430,Deplaned,420430,2005,August,66.65728283096612
213,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,398135,Enplaned,398135,2005,August,91.40038162788048
214,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,11585,Thru / Transit * 2,23170,2005,August,58.181485116500596
215,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,79131,Deplaned,79131,2005,August,68.9786454742649
216,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,68861,Enplaned,68861,2005,August,33.82106655102586
217,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,4059,Thru / Transit * 2,8118,2005,August,24.865268907144234
218,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8903,Deplaned,8903,2005,August,86.42601094913395
219,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7874,Enplaned,7874,2005,August,42.150452523721924
220,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,1475,Thru / Transit * 2,2950,2005,August,92.57371683807206
221,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,13895,Deplaned,13895,2005,August,74.48442434408275
222,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,12145,Enplaned,12145,2005,August,91.97197633141593
223,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,29236,Deplaned,29236,2005,August,50.03629394683361
224,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29920,Enplaned,29920,2005,August,18.59126933944807
225,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,863,Thru / Transit * 2,1726,2005,August,94.48874082787661
226,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,9397,Deplaned,9397,2005,August,34.45287578859756
227,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,9275,Enplaned,9275,2005,August,29.198612486250454
228,200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,78,Thru / Transit * 2,156,2005,August,90.59093375318771
229,200508,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10685,Deplaned,10685,2005,August,66.04918535200663
230,200508,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11072,Enplaned,11072,2005,August,35.20631518206427
231,200508,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,2300,Deplaned,2300,2005,August,80.53442805477358
232,200508,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,2251,Enplaned,2251,2005,August,16.981879864499305
233,200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,17341,Deplaned,17341,2005,September,6.581764982842408
234,200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18541,Enplaned,18541,2005,September,99.0763604110493
235,200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,4412,Thru / Transit * 2,8824,2005,September,49.32622053937925
236,200509,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,Terminal 1,B,24473,Deplaned,24473,2005,September,47.70170187145194
237,200509,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,Terminal 1,B,26120,Enplaned,26120,2005,September,19.805168068088598
238,200509,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,4416,Deplaned,4416,2005,September,53.86250867262111
239,200509,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,4568,Enplaned,4568,2005,September,35.59191243421039
240,200509,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,10731,Deplaned,10731,2005,September,23.165780986097438
241,200509,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,11337,Enplaned,11337,2005,September,53.99258857536723
242,200509,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,4565,Deplaned,4565,2005,September,89.72015100516579
243,200509,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4295,Enplaned,4295,2005,September,0.08202105132393278
244,200509,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,7057,Deplaned,7057,2005,September,32.78716813783288
245,200509,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,6806,Enplaned,6806,2005,September,70.38955342075677
246,200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,31117,Deplaned,31117,2005,September,99.09079105899889
247,200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,33742,Enplaned,33742,2005,September,14.874628922061273
248,200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,3843,Thru / Transit * 2,7686,2005,September,45.002018047149726
249,200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,6635,Deplaned,6635,2005,September,16.297735038368565
250,200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,7783,Enplaned,7783,2005,September,54.752655874020405
251,200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,161,Thru / Transit * 2,322,2005,September,71.6218009581176
252,200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5446,Deplaned,5446,2005,September,26.76387691199633
253,200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7674,Enplaned,7674,2005,September,2.9547102564885575
254,200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,1504,Thru / Transit * 2,3008,2005,September,27.3519682213035
255,200509,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5875,Deplaned,5875,2005,September,54.43874095924256
256,200509,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5960,Enplaned,5960,2005,September,75.15639147020815
257,200509,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,135043,Deplaned,135043,2005,September,57.986949027891356
258,200509,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,135944,Enplaned,135944,2005,September,73.89933622622272
259,200509,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,4240,Deplaned,4240,2005,September,51.2094129332771
260,200509,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,4166,Enplaned,4166,2005,September,75.55576011310477
261,200509,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4792,Deplaned,4792,2005,September,81.2448051278704
262,200509,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5140,Enplaned,5140,2005,September,66.0967865234429
263,200509,BelAir Airlines,4T,BelAir Airlines,4T,International,Europe,Deplaned,Other,International,A,108,Deplaned,108,2005,September,52.52872513112541
264,200509,BelAir Airlines,4T,BelAir Airlines,4T,International,Europe,Enplaned,Other,International,A,315,Enplaned,315,2005,September,34.40401202382354
265,200509,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20455,Deplaned,20455,2005,September,70.3334969532239
266,200509,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,20635,Enplaned,20635,2005,September,47.4333131642335
267,200509,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,8370,Deplaned,8370,2005,September,66.11409028601965
268,200509,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,9874,Enplaned,9874,2005,September,51.88613389135458
269,200509,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9154,Deplaned,9154,2005,September,63.62109343722629
270,200509,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9486,Enplaned,9486,2005,September,40.26130270161082
271,200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17291,Deplaned,17291,2005,September,43.60658307922731
272,200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,68347,Deplaned,68347,2005,September,70.6846066460141
273,200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17453,Enplaned,17453,2005,September,49.12393696978198
274,200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,67160,Enplaned,67160,2005,September,63.62903462654995
275,200509,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,9931,Deplaned,9931,2005,September,5.3579946026439895
276,200509,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,10752,Enplaned,10752,2005,September,66.84409194845804
277,200509,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,13426,Deplaned,13426,2005,September,85.08919734567051
278,200509,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12989,Enplaned,12989,2005,September,98.54335440137457
279,200509,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7735,Deplaned,7735,2005,September,8.476532385804902
280,200509,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7624,Enplaned,7624,2005,September,88.52546754642349
281,200509,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4648,Deplaned,4648,2005,September,42.112999644122006
282,200509,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,4401,Enplaned,4401,2005,September,10.10040719965576
283,200509,Icelandair,FI,Icelandair,FI,International,Europe,Deplaned,Other,International,A,1996,Deplaned,1996,2005,September,32.54849035225894
284,200509,Icelandair,FI,Icelandair,FI,International,Europe,Enplaned,Other,International,A,1677,Enplaned,1677,2005,September,57.36924765438028
285,200509,Independence Air,DH,Independence Air,DH,Domestic,US,Deplaned,Low Fare,International,A,5218,Deplaned,5218,2005,September,86.98408346334665
286,200509,Independence Air,DH,Independence Air,DH,Domestic,US,Enplaned,Low Fare,International,A,5503,Enplaned,5503,2005,September,59.03328810484248
287,200509,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7087,Deplaned,7087,2005,September,89.23269991497146
288,200509,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,8264,Enplaned,8264,2005,September,23.954861172642396
289,200509,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,9562,Deplaned,9562,2005,September,17.111390204396827
290,200509,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,9513,Enplaned,9513,2005,September,33.32230927936959
291,200509,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4344,Deplaned,4344,2005,September,36.321134035078984
292,200509,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3448,Enplaned,3448,2005,September,83.64969256082567
